,index,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,month,year,sales
38874,260299,531,3,636,1,1,0,0,6,2015,6029.3555
38875,12885,539,5,1125,1,1,0,0,5,2015,11306.899
38876,701342,263,6,454,1,0,0,0,2,2015,4246.0674
38877,443022,551,2,1075,1,0,0,0,9,2013,6945.1914
38878,416814,110,3,554,1,0,0,0,1,2015,4668.934
38879,354374,757,1,729,1,1,0,0,3,2014,8151.9985
38880,394390,496,1,1049,1,1,0,0,11,2014,10783.035
38881,592345,819,6,621,1,0,0,0,4,2014,5964.829
38882,96085,5,3,588,1,0,0,0,9,2014,4459.435
38883,653429,809,3,689,1,0,0,0,4,2015,7218.2134
38884,158521,1002,3,756,1,1,0,0,4,2014,7039.9883
38885,535845,979,1,862,1,1,0,0,3,2015,9575.423
38886,535981,737,7,0,0,0,0,0,5,2015,140.8266
38887,193115,1056,5,441,1,1,0,0,5,2014,5138.9478
38888,159091,680,7,0,0,0,0,0,1,2014,-13.829362
38889,475472,67,2,992,1,1,0,0,4,2013,8275.085
38890,495335,535,1,1135,1,1,0,1,8,2014,12205.421
38891,103998,15,2,795,1,1,0,0,12,2014,8887.872
38892,288458,324,7,0,0,0,0,0,9,2014,-41.85336
38893,177627,862,4,1192,1,1,0,0,2,2015,9423.945
38894,429776,141,5,657,1,1,0,0,6,2014,6468.381
38895,666329,586,5,2217,1,0,0,0,8,2014,12977.286
38896,702879,108,2,984,1,1,0,0,3,2015,10025.585
38897,645899,102,2,1153,1,1,0,0,2,2015,9494.128
38898,656174,34,4,920,1,1,0,0,3,2014,9055.204
38899,308369,420,6,383,1,0,0,0,1,2014,3784.2869
38900,76917,73,6,276,1,0,0,0,2,2013,2403.9744
38901,477576,830,2,588,1,1,0,0,5,2013,6202.958
38902,220530,444,1,1096,1,0,0,0,6,2015,9275.02
38903,189047,445,7,0,0,0,0,0,3,2013,-31.876434
38904,240113,877,4,1134,1,1,0,1,8,2013,9758.659
38905,468148,213,3,558,1,0,0,0,1,2015,6305.0576
38906,96621,586,6,2712,1,0,0,0,10,2014,16758.414
38907,677683,861,5,608,1,0,0,0,2,2014,4668.038
38908,64136,533,1,723,1,0,0,0,2,2013,6471.3057
38909,223175,22,7,0,0,0,0,0,1,2015,9.70925
38910,302930,36,5,1109,1,0,0,0,3,2013,9201.393
38911,698164,445,3,1317,1,0,0,1,7,2014,8039.307
38912,524058,279,1,610,1,0,0,0,5,2014,5572.5825
38913,355314,48,6,269,1,0,0,0,3,2015,2680.3674
38914,687075,53,5,584,1,0,0,0,3,2015,5683.4653
38915,132196,835,4,539,1,0,0,0,6,2013,4766.4272
38916,385216,74,7,0,0,0,0,0,3,2013,-20.163174
38917,600319,292,7,0,0,0,0,0,12,2014,-4.59894
38918,398666,909,6,704,1,0,0,0,8,2013,5752.3887
38919,561438,256,7,0,0,0,0,0,1,2013,12.795244
38920,79826,371,6,467,1,0,0,0,4,2014,5009.9766
38921,662616,497,3,979,1,0,0,0,4,2015,6713.142
38922,64792,881,4,715,1,1,0,0,3,2015,5939.284
38923,482997,378,6,694,1,0,0,0,3,2013,5525.3203
38924,574369,593,3,1135,1,1,0,0,11,2014,9170.903
38925,301021,643,5,989,1,0,0,0,2,2013,7725.7866
38926,636066,1015,6,408,1,0,0,0,1,2013,4082.375
38927,243604,552,4,576,1,0,0,0,4,2013,5304.7334
38928,522195,853,2,983,1,0,0,0,4,2015,8057.8574
38929,632258,822,5,670,1,1,0,0,6,2013,7270.3545
38930,152254,524,7,249,1,0,0,0,5,2015,2280.5898
38931,105620,940,1,743,1,0,0,0,3,2015,6898.253
38932,288358,201,1,367,1,0,0,0,3,2014,4032.995
38933,472016,521,4,365,1,0,0,0,6,2014,3694.2969
38934,540298,174,4,0,0,1,1,0,5,2014,-15.798529
38935,682569,558,1,383,1,0,0,1,10,2014,2895.7983
38936,331862,205,3,867,1,1,0,0,3,2015,7550.8467
38937,492465,334,6,632,1,0,0,0,12,2013,5883.4834
38938,450768,72,6,280,1,0,0,0,6,2013,2429.6667
38939,229842,865,6,555,1,0,0,0,9,2014,5435.129
38940,711965,335,1,3403,1,1,0,0,6,2015,27912.236
38941,282687,190,2,569,1,1,0,0,1,2015,6763.1704
38942,581670,756,4,1918,1,0,0,1,7,2014,12629.972
38943,406556,980,7,0,0,0,0,0,8,2014,32.014965
38944,506188,241,7,0,0,0,0,0,5,2015,-61.93998
38945,358211,867,3,421,1,0,0,0,12,2014,4599.9585
38946,57740,132,7,0,0,0,0,0,4,2014,1.0190885
38947,335766,190,1,882,1,1,0,1,3,2014,9087.345
38948,574228,520,7,0,0,0,0,0,10,2014,-34.171185
38949,453614,1067,1,555,1,1,0,0,7,2013,7006.0703
38950,7904,177,6,236,1,0,0,0,8,2014,1723.1493
38951,561926,196,2,679,1,1,0,1,10,2013,5804.826
38952,432099,57,2,1274,1,1,0,0,4,2014,14700.581
38953,390533,55,2,605,1,0,0,0,5,2015,6095.0103
38954,158481,1029,7,0,0,0,0,0,5,2013,-17.71598
38955,113399,168,1,968,1,1,0,0,9,2014,10862.1455
38956,326212,830,1,746,1,1,0,0,6,2014,8166.8486
38957,633207,1019,1,640,1,0,0,0,6,2015,6509.0723
38958,20558,33,4,839,1,1,0,0,2,2015,9059.152
38959,208574,982,2,720,1,1,0,0,6,2013,8178.296
38960,174088,303,7,0,0,0,0,0,10,2014,-27.135216
38961,124603,834,4,654,1,0,0,0,3,2014,5216.706
38962,613722,398,4,0,0,0,3,1,12,2013,-84.86535
38963,248857,314,5,520,1,0,0,0,3,2015,4776.2163
38964,413104,940,7,0,0,0,0,0,5,2013,48.033546
38965,637229,507,7,0,0,0,0,0,8,2014,88.34062
38966,507510,456,1,861,1,0,0,0,4,2014,5918.555
38967,100332,94,2,671,1,1,0,1,7,2014,7529.2646
38968,225133,610,5,448,1,0,0,0,9,2013,4962.0864
38969,575960,755,4,930,1,1,0,0,2,2013,10026.64
38970,348925,826,3,683,1,0,0,1,4,2014,6133.053
38971,636085,746,3,566,1,1,0,0,6,2014,6620.5845
38972,28881,393,5,0,0,1,2,1,3,2013,-191.5484
38973,7056,1028,1,459,1,0,0,0,3,2013,3826.0728
38974,207536,1062,3,475,1,0,0,0,6,2013,3910.836
38975,593882,240,3,430,1,0,0,0,1,2015,4025.6562
38976,541416,1010,4,740,1,0,0,0,12,2013,7192.282
38977,625401,55,7,0,0,0,0,0,4,2015,-4.389591
38978,176699,769,7,2564,1,0,0,0,11,2014,11025.685
38979,534296,551,2,987,1,0,0,0,6,2015,7205.2505
38980,430085,926,7,0,0,0,0,0,9,2014,101.62578
38981,420845,431,2,904,1,0,0,0,2,2014,7485.8096
38982,454730,899,7,0,0,0,0,0,3,2015,-12.801733
38983,243847,704,6,775,1,0,0,0,3,2014,7222.3203
38984,522655,74,1,812,1,0,0,0,6,2015,7107.4727
38985,12954,1079,4,582,1,0,0,0,9,2013,5403.3184
38986,222438,673,1,582,1,0,0,0,7,2014,5745.223
38987,390844,256,4,1223,1,0,0,1,8,2013,8520.539
38988,389030,53,3,469,1,0,0,0,1,2015,4932.2725
38989,522990,444,5,0,0,1,1,0,10,2014,-116.887794
38990,390770,146,4,773,1,1,0,0,7,2014,8446.542
38991,555285,200,7,0,0,0,0,0,7,2013,65.61228
38992,460253,323,6,646,1,0,0,0,10,2014,6437.126
38993,100190,636,7,0,0,0,0,0,5,2013,42.23301
38994,446201,819,4,490,1,0,0,0,2,2014,5062.2217
38995,476690,116,2,899,1,0,0,1,5,2013,7761.8833
38996,31920,731,6,797,1,0,0,0,1,2014,7176.6577
38997,526823,163,7,0,0,0,0,0,11,2014,-48.017693
38998,350092,140,1,939,1,0,0,0,4,2013,6773.785
38999,361130,753,3,831,1,1,0,0,1,2013,8368.575
39000,518398,1101,6,901,1,0,0,0,5,2015,9220.233
39001,141660,331,7,0,0,0,0,0,1,2013,-104.60515
39002,34661,586,1,2500,1,1,0,0,5,2014,18615.863
39003,52097,237,4,575,1,1,0,0,3,2014,5206.996
39004,608642,803,4,394,1,0,0,0,7,2014,4445.6304
39005,638034,310,3,800,1,1,0,0,11,2014,8903.721
39006,351126,1042,3,587,1,1,0,0,6,2014,5322.0293
39007,558286,138,6,268,1,0,0,0,1,2014,2729.0837
39008,659678,727,2,366,1,0,0,1,8,2013,3641.6992
39009,264466,68,7,0,0,0,0,0,2,2015,5.758197
39010,659739,170,5,476,1,0,0,1,7,2015,4329.4473
39011,288263,347,6,369,1,0,0,0,1,2013,3933.4573
39012,451753,944,5,1294,1,1,0,1,8,2014,8508.654
39013,290985,1112,4,903,1,1,0,0,1,2014,10635.446
39014,191585,119,5,723,1,1,0,0,4,2013,6788.392
39015,208114,6,3,684,1,0,0,0,2,2013,5338.764
39016,415225,24,2,713,1,0,0,0,11,2013,7145.524
39017,524526,70,3,583,1,0,0,1,8,2014,5323.9995
39018,292511,917,7,0,0,0,0,0,4,2013,-55.16384
39019,18613,352,6,606,1,0,0,0,1,2013,6591.1167
39020,493177,914,3,1182,1,1,0,0,3,2013,10401.485
39021,533436,313,4,735,1,1,0,0,3,2015,7531.2256
39022,211291,608,6,577,1,0,0,0,5,2015,5648.232
39023,156115,807,1,940,1,0,0,0,3,2015,8860.863
39024,568383,912,7,0,0,0,0,0,10,2013,-20.965134
39025,121106,408,7,0,0,0,0,0,4,2015,-1.8475875
39026,157196,343,2,680,1,0,0,1,4,2014,5725.4497
39027,1016,330,7,0,0,0,0,0,3,2015,-52.418278
39028,47822,34,7,0,0,0,0,0,9,2014,9.6239805
39029,220585,726,6,629,1,0,0,0,8,2014,5935.1875
39030,297154,879,6,334,1,0,0,0,1,2015,3167.7627
39031,664270,802,6,608,1,0,0,0,2,2013,6555.9453
39032,633857,1000,3,509,1,0,0,0,3,2014,4493.0435
39033,117531,133,6,391,1,0,0,0,3,2015,3733.6787
39034,289304,432,5,1606,1,1,0,1,8,2014,11255.006
39035,100276,216,6,885,1,0,0,0,5,2013,6962.7627
39036,124368,935,5,644,1,1,0,0,1,2015,6420.8594
39037,409018,421,2,659,1,0,0,0,6,2015,5411.051
39038,73360,403,5,823,1,1,0,0,1,2015,8788.377
39039,333674,1091,3,695,1,1,0,0,2,2015,7800.6694
39040,348249,1,6,566,1,0,0,0,6,2014,4967.699
39041,334776,971,5,0,0,0,1,0,10,2014,8.520327
39042,114622,406,2,425,1,1,0,0,8,2013,4692.617
39043,426657,554,1,743,1,1,0,0,11,2014,6555.497
39044,457867,577,7,0,0,0,0,0,6,2014,-17.202143
39045,394075,662,2,717,1,0,0,0,10,2013,5995.39
39046,629546,509,2,595,1,1,0,0,4,2014,7698.1187
39047,261475,530,6,835,1,0,0,0,4,2014,7837.951
39048,94679,300,3,905,1,1,0,1,7,2013,8167.678
39049,244236,827,1,1427,1,0,0,0,5,2013,9861.129
39050,279165,789,4,474,1,0,0,0,4,2013,3548.0042
39051,665508,978,2,819,1,0,0,0,10,2013,6236.5586
39052,88786,720,5,619,1,0,0,1,10,2014,6121.98
39053,138432,511,6,750,1,0,0,0,7,2014,5625.7637
39054,295081,538,7,0,0,0,0,0,9,2013,-22.730183
39055,253482,796,7,0,0,0,0,0,5,2015,-7.684158
39056,195815,716,4,495,1,1,0,1,8,2013,5887.1943
39057,323114,984,3,754,1,1,0,0,4,2013,6610.7524
39058,159931,564,2,419,1,0,0,1,7,2015,4014.1025
39059,633397,271,3,796,1,0,0,0,10,2013,5984.3506
39060,301735,90,1,1400,1,1,0,0,5,2015,12615.748
39061,395911,502,1,1588,1,0,0,1,12,2014,12931.93
39062,144859,1085,2,643,1,0,0,0,2,2014,5324.253
39063,670283,574,2,696,1,1,0,0,10,2013,9132.624
39064,621022,242,6,271,1,0,0,1,10,2013,2593.4329
39065,513507,207,1,1914,1,1,0,0,2,2014,18501.41
39066,659223,127,4,630,1,1,0,0,5,2014,6194.83
39067,458237,681,3,480,1,0,0,1,4,2014,4197.484
39068,421231,341,2,941,1,1,0,0,12,2013,10684.752
39069,689461,119,5,689,1,1,0,0,11,2013,6642.729
39070,88261,969,2,744,1,1,0,0,11,2014,5932.9155
39071,155156,675,1,328,1,0,0,0,5,2014,3127.0474
39072,520082,1039,6,1054,1,0,0,0,9,2014,7945.2393
39073,534680,739,4,844,1,1,0,0,4,2015,9218.848
39074,230421,1040,3,1069,1,1,0,0,6,2015,9937.497
39075,639448,452,6,292,1,0,0,0,9,2014,2722.8474
39076,13521,157,2,1179,1,1,0,0,12,2014,14498.689
39077,185078,312,1,727,1,1,0,0,6,2015,8799.946
39078,643178,774,6,497,1,0,0,0,9,2014,3800.7285
39079,299166,349,4,767,1,1,0,0,11,2013,8316.904
39080,213804,401,4,0,0,0,3,1,12,2013,-32.494236
39081,415891,390,3,1194,1,1,0,0,6,2015,12404.235
39082,621591,1034,3,795,1,1,0,0,9,2014,6947.733
39083,27725,440,6,370,1,0,0,0,10,2013,3111.2292
39084,305065,226,5,659,1,1,0,1,1,2015,7752.113
39085,680215,820,2,1027,1,0,0,0,5,2013,9949.628
39086,116549,863,4,809,1,0,0,0,1,2013,6245.144
39087,216960,1110,4,563,1,1,0,0,1,2015,5784.127
39088,639420,811,4,657,1,1,0,0,5,2014,5546.464
39089,571739,907,3,817,1,1,0,0,9,2014,6951.394
39090,338599,852,2,605,1,0,0,0,6,2015,5164.119
39091,569225,901,2,753,1,1,0,0,3,2014,9841.908
39092,380614,117,1,593,1,1,0,0,4,2013,6562.9497
39093,639435,431,2,979,1,1,0,1,8,2013,10052.672
39094,259234,323,6,655,1,0,0,0,8,2014,6461.516
39095,81385,1004,6,438,1,0,0,0,9,2013,3990.3203
39096,354136,456,6,728,1,0,0,0,6,2014,5980.4624
39097,551172,898,3,695,1,0,0,0,2,2015,5736.0273
39098,598460,1080,4,736,1,0,0,0,2,2013,7662.686
39099,20658,438,7,0,0,0,0,0,9,2013,-54.945793
39100,31766,777,5,265,1,0,0,1,9,2013,2642.699
39101,344986,507,7,0,0,0,0,0,2,2014,109.22564
39102,312802,1106,6,356,1,0,0,0,11,2013,3419.332
39103,583237,479,6,861,1,0,0,0,8,2014,7102.5835
39104,456319,1040,3,772,1,1,0,1,7,2015,7848.534
39105,686616,248,5,1188,1,0,0,1,1,2015,8966.563
39106,232894,53,1,774,1,1,0,1,7,2013,8950.262
39107,309083,525,1,1121,1,1,0,0,2,2013,12342.57
39108,410068,349,5,765,1,1,0,1,7,2013,8175.277
39109,599321,1096,4,701,1,1,0,0,3,2015,5823.3945
39110,107482,431,4,1160,1,1,0,0,2,2015,10767.883
39111,695643,635,4,480,1,0,0,1,7,2013,4586.941
39112,705225,158,1,477,1,1,0,0,1,2015,7083.9194
39113,107515,413,4,0,0,1,1,1,8,2013,229.97598
39114,305107,510,2,812,1,0,0,0,8,2014,5673.6157
39115,286854,1091,1,684,1,0,0,0,3,2014,6216.4697
39116,576947,305,7,0,0,0,0,1,8,2014,11.796608
39117,270687,763,1,501,1,0,0,0,2,2013,4683.202
39118,94651,1041,1,704,1,0,0,0,12,2013,5845.3984
39119,706141,493,6,799,1,0,0,0,3,2014,6936.545
39120,443460,988,4,639,1,0,0,0,11,2014,5362.9014
39121,62138,1092,4,865,1,0,0,0,1,2013,7486.64
39122,111782,765,7,0,0,0,0,0,5,2015,51.17537
39123,511329,717,4,697,1,1,0,0,12,2013,8279.013
39124,202842,137,6,776,1,0,0,0,4,2015,6972.3916
39125,491914,589,7,0,0,0,0,0,5,2014,12.089937
39126,554810,793,5,384,1,0,0,1,7,2013,3297.8208
39127,621851,460,4,391,1,1,0,0,6,2015,4292.1826
39128,111498,682,3,1874,1,0,0,0,12,2013,11770.89
39129,223545,67,2,685,1,0,0,0,7,2014,6307.3438
39130,504585,717,7,0,0,0,0,0,3,2015,18.870007
39131,185611,972,2,389,1,1,0,0,5,2014,3702.6528
39132,621535,8,3,738,1,1,0,1,4,2015,7927.389
39133,69292,1042,6,363,1,0,0,0,5,2013,2607.936
39134,73955,261,7,0,0,0,0,0,5,2013,66.085236
39135,191171,1081,5,1048,1,0,0,0,5,2015,7742.591
39136,343416,1071,2,604,1,0,0,1,10,2013,5085.1606
39137,421415,1015,3,651,1,1,0,1,4,2014,7685.063
39138,396465,453,6,705,1,0,0,0,1,2015,5861.4956
39139,650695,276,5,533,1,1,0,1,2,2014,5818.3784
39140,467593,963,7,0,0,0,0,0,2,2013,-8.5268135
39141,218565,111,1,507,1,0,0,0,5,2014,4607.1963
39142,648293,494,6,755,1,0,0,0,3,2014,6710.984
39143,312404,777,6,367,1,0,0,0,7,2015,3564.4314
39144,92642,481,4,340,1,0,0,0,5,2013,3248.7307
39145,600532,608,3,857,1,0,0,0,9,2014,6963.246
39146,43765,964,6,1557,1,0,0,0,8,2013,9592.705
39147,83680,795,3,729,1,1,0,1,4,2015,8412.284
39148,620898,899,4,569,1,1,1,0,6,2014,5540.5425
39149,443468,949,3,597,1,1,0,0,6,2015,5840.3027
39150,183506,744,2,678,1,0,0,0,5,2014,5955.9873
39151,110645,320,4,1710,1,0,0,0,6,2014,11374.518
39152,281488,346,7,0,0,0,0,0,6,2014,53.417397
39153,162435,718,2,858,1,0,0,0,6,2014,7217.721
39154,360840,400,6,877,1,0,0,0,3,2014,6178.4966
39155,73094,749,2,648,1,0,0,0,6,2014,5929.69
39156,251067,818,7,0,0,0,0,0,1,2014,-20.378622
39157,528724,323,5,551,1,0,0,1,1,2013,5139.5625
39158,105565,340,6,577,1,0,0,0,2,2014,5268.7393
39159,86189,536,6,566,1,0,0,0,5,2015,5230.3213
39160,412262,831,6,1322,1,0,0,0,2,2015,10241.894
39161,447957,661,4,544,1,1,0,1,1,2014,6121.5415
39162,520995,746,6,549,1,0,0,0,10,2014,5693.689
39163,370251,790,3,563,1,0,0,0,7,2014,4812.764
39164,122743,811,5,737,1,1,0,0,6,2013,6824.8643
39165,327830,1003,3,809,1,1,0,0,11,2014,7129.5054
39166,85552,184,7,0,0,0,0,0,4,2013,24.591583
39167,531400,278,7,0,0,0,0,0,9,2013,17.94545
39168,64387,1007,3,571,1,0,0,0,6,2013,4019.5464
39169,18050,359,1,470,1,1,0,0,2,2015,5957.418
39170,526682,614,1,963,1,0,0,0,3,2015,6010.673
39171,218386,669,3,316,1,0,0,0,4,2015,3215.106
39172,425060,1007,5,759,1,0,0,1,4,2015,5511.27
39173,594093,600,4,576,1,1,0,0,2,2013,6250.6284
39174,688337,312,4,740,1,1,0,0,10,2014,7460.6035
39175,34395,771,4,727,1,1,0,1,2,2015,6983.0713
39176,101818,179,5,766,1,0,0,1,7,2015,6753.502
39177,657174,484,5,769,1,0,0,0,9,2014,7014.1313
39178,32087,1051,5,0,0,1,2,1,3,2013,310.41306
39179,36204,453,1,662,1,0,0,0,2,2014,5302.2607
39180,234039,934,1,656,1,0,0,0,5,2014,5406.459
39181,688491,150,1,738,1,0,0,0,6,2015,7080.4434
39182,390849,94,3,731,1,0,0,0,5,2013,6608.1167
39183,74218,792,3,603,1,0,0,0,6,2015,5636.586
39184,390377,962,1,750,1,0,0,0,5,2015,6120.441
39185,537589,73,7,0,0,0,0,0,5,2014,-34.110867
39186,620773,1088,5,540,1,1,0,0,3,2015,6068.744
39187,360324,1045,3,692,1,0,0,0,3,2013,6561.3706
39188,587805,370,4,843,1,1,0,0,5,2013,10398.218
39189,264938,761,7,0,0,0,0,0,8,2014,-39.4931
39190,542938,1066,3,1037,1,0,0,0,8,2014,8930.672
39191,336373,458,3,588,1,1,0,0,1,2015,6612.18
39192,705140,195,1,1730,1,1,0,0,3,2014,15698.652
39193,100758,443,6,389,1,0,0,0,1,2014,3458.6313
39194,485740,715,2,582,1,0,0,0,7,2015,5983.42
39195,306180,272,6,391,1,0,0,0,4,2013,3466.5881
39196,377792,548,1,567,1,1,0,0,4,2014,6599.6987
39197,416023,193,6,691,1,0,0,0,5,2015,6876.506
39198,74672,622,5,469,1,1,0,0,6,2013,4871.382
39199,421996,690,2,847,1,1,0,0,5,2013,7988.803
39200,613365,788,6,1405,1,0,0,0,11,2013,15177.579
39201,597816,400,3,1057,1,0,0,0,9,2013,6461.177
39202,528953,156,1,623,1,0,0,0,3,2015,5951.5586
39203,6652,656,4,296,1,0,0,0,12,2013,2957.1033
39204,339285,633,1,501,1,0,0,0,5,2014,4764.0806
39205,706976,89,4,678,1,1,0,1,8,2013,6335.472
39206,638093,192,6,1010,1,0,0,0,6,2015,12945.9
39207,508523,1068,1,455,1,1,0,1,9,2014,6648.849
39208,62997,381,6,517,1,0,0,0,7,2014,5312.7837
39209,128719,688,2,339,1,0,0,1,8,2014,3050.0793
39210,54750,640,7,0,0,0,0,0,1,2015,41.183956
39211,78002,439,6,717,1,0,0,0,1,2015,6284.176
39212,405716,200,2,1042,1,1,0,1,8,2014,8852.434
39213,516381,265,3,541,1,1,0,0,11,2014,5076.664
39214,104907,724,7,0,0,0,0,0,12,2014,-3.7212775
39215,279688,771,6,652,1,0,0,0,12,2013,6613.251
39216,90337,798,4,795,1,0,0,1,2,2014,7139.521
39217,582978,552,4,727,1,1,0,0,7,2015,8007.3516
39218,81910,437,3,630,1,0,0,1,8,2013,5191.1455
39219,398138,909,6,859,1,0,0,0,3,2013,7878.079
39220,565626,587,2,447,1,0,0,0,1,2014,4255.446
39221,606489,34,3,0,0,0,3,1,12,2013,41.892822
39222,606569,1063,1,538,1,0,0,0,12,2013,4745.761
39223,454314,769,1,3081,1,0,0,0,5,2013,8677.241
39224,331414,687,3,661,1,0,0,0,6,2014,6018.689
39225,339205,1008,2,804,1,1,0,0,5,2015,7279.749
39226,683855,418,7,0,0,0,0,0,1,2015,-54.948307
39227,471665,508,3,608,1,0,0,0,10,2013,6006.4927
39228,583686,1104,6,461,1,0,0,0,7,2013,4551.5674
39229,516957,369,5,591,1,0,0,1,8,2013,6582.7783
39230,432288,903,2,772,1,1,0,0,3,2015,10192.961
39231,409669,884,6,478,1,0,0,0,3,2014,4834.861
39232,518727,497,7,0,0,0,0,0,12,2013,49.425682
39233,82912,429,7,0,0,0,0,0,7,2015,67.48656
39234,558069,527,2,1931,1,0,0,1,12,2014,16917.043
39235,80868,636,2,852,1,1,0,1,3,2014,8328.95
39236,286287,401,5,654,1,0,0,0,2,2013,5974.357
39237,629146,510,2,999,1,0,0,1,12,2014,8696.813
39238,539024,557,7,0,0,0,0,0,7,2013,-26.64789
39239,695470,1071,6,525,1,0,0,0,2,2013,4555.5244
39240,215731,548,5,399,1,0,0,0,11,2013,4591.8477
39241,37858,494,5,1155,1,1,0,1,7,2014,9306.206
39242,360750,878,6,512,1,0,0,0,6,2013,5065.8975
39243,534324,187,2,773,1,1,0,0,1,2013,7640.6206
39244,685443,942,3,473,1,1,0,0,5,2014,5803.3867
39245,555879,287,3,778,1,1,0,0,11,2013,8086.1484
39246,311535,470,5,2072,1,1,0,0,3,2013,15853.402
39247,505346,743,3,399,1,1,0,1,2,2014,4111.352
39248,129662,914,1,1380,1,1,0,0,6,2013,13075.104
39249,353255,964,3,1518,1,1,0,0,4,2015,13940.477
39250,414952,909,2,0,0,1,0,0,7,2015,240.57652
39251,327687,63,2,576,1,1,0,1,7,2014,6891.868
39252,367213,84,5,1718,1,0,0,0,5,2014,14438.529
39253,646278,343,3,557,1,0,0,0,9,2014,4620.7007
39254,691189,384,1,1130,1,0,0,0,9,2013,8799.404
39255,6273,435,3,442,1,1,0,0,4,2013,4006.7588
39256,652928,75,7,0,0,0,0,0,8,2014,-47.72201
39257,557898,863,2,871,1,0,0,0,2,2013,6374.6826
39258,527498,868,3,574,1,0,0,1,8,2013,6188.88
39259,182869,674,6,657,1,0,0,0,1,2013,5937.864
39260,575280,697,3,1096,1,1,0,0,8,2014,10171.687
39261,497222,337,3,330,1,1,0,0,9,2013,4405.58
39262,465049,86,4,894,1,1,0,0,12,2013,7890.074
39263,656297,817,1,3606,1,1,0,0,3,2014,27898.658
39264,339594,174,1,495,1,0,0,0,12,2013,5064.4473
39265,550124,534,6,646,1,0,0,0,5,2014,6508.377
39266,597038,484,7,0,0,0,0,0,2,2014,-10.856254
39267,115466,76,2,814,1,0,0,0,3,2014,6919.92
39268,368221,425,3,517,1,1,0,1,4,2015,4908.8125
39269,196253,477,2,464,1,1,0,0,4,2014,6428.804
39270,167478,1098,1,684,1,0,0,1,2,2015,5075.0156
39271,633335,93,4,582,1,1,0,0,4,2015,6421.8184
39272,685630,84,2,1309,1,0,0,0,1,2014,10973.662
39273,365711,230,1,1091,1,1,0,0,3,2013,10311.892
39274,237534,439,4,748,1,0,0,0,9,2013,5663.7314
39275,618412,242,6,300,1,0,0,0,6,2015,2956.9604
39276,453734,387,3,1129,1,0,0,1,4,2013,8084.6045
39277,85726,642,5,378,1,0,0,1,7,2015,3176.0754
39278,606410,999,4,707,1,1,0,1,2,2015,8445.328
39279,93756,1030,6,171,1,0,0,0,10,2014,1469.8302
39280,332083,802,7,0,0,0,0,0,10,2014,53.42218
39281,595053,803,4,373,1,0,0,0,1,2014,3994.0422
39282,615218,161,2,921,1,1,0,0,9,2013,8924.402
39283,596999,601,7,0,0,0,0,0,1,2013,19.651587
39284,281396,456,3,807,1,0,0,0,2,2013,5511.7354
39285,142479,646,2,767,1,1,0,0,7,2013,7185.6553
39286,531209,256,1,1075,1,0,0,1,8,2013,7761.8765
39287,398665,709,4,1493,1,1,0,0,5,2014,11577.352
39288,297282,548,2,330,1,0,0,0,10,2013,3830.8552
39289,160613,355,1,1029,1,0,0,0,1,2014,7265.5723
39290,417283,1059,4,1161,1,0,0,0,12,2013,9115.264
39291,196332,1020,3,1178,1,1,0,0,1,2014,10127.712
39292,126864,538,4,592,1,1,0,0,11,2013,5198.1694
39293,664822,343,4,727,1,1,0,1,7,2015,8080.2627
39294,294057,1028,6,394,1,0,0,0,2,2014,3792.0273
39295,45027,324,3,772,1,1,0,0,9,2013,6962.5684
39296,603635,366,6,310,1,0,0,0,9,2013,2968.3538
39297,460677,999,3,563,1,0,0,1,2,2015,5863.9653
39298,215046,526,5,0,0,1,2,1,3,2013,-96.34537
39299,2870,947,3,1174,1,1,0,0,11,2014,8955.338
39300,226385,319,7,0,0,0,0,0,3,2014,-3.8280745
39301,642245,199,6,611,1,0,0,0,10,2014,7012.225
39302,146069,216,5,955,1,1,0,0,5,2013,8104.3506
39303,394261,846,3,925,1,1,0,0,2,2013,8206.361
39304,195585,160,6,529,1,0,0,0,3,2015,6241.829
39305,3932,117,3,408,1,0,0,1,7,2014,3776.7207
39306,113498,334,1,625,1,1,0,0,6,2015,7285.6387
39307,595692,695,2,505,1,0,0,0,5,2013,5060.501
39308,535199,532,3,1330,1,1,0,1,10,2014,11468.737
39309,205932,715,6,316,1,0,0,0,3,2013,3757.481
39310,514758,419,6,628,1,0,0,0,3,2015,5104.2
39311,41896,554,6,394,1,0,0,0,2,2014,3372.6296
39312,143523,1011,1,1386,1,1,0,0,12,2013,15082.942
39313,114390,391,1,0,0,0,1,0,5,2013,-125.64122
39314,696580,1058,2,521,1,0,0,0,3,2013,5386.185
39315,112545,770,3,668,1,0,0,0,9,2013,5532.638
39316,467708,411,4,711,1,1,0,0,2,2013,8579.513
39317,545327,84,7,0,0,0,0,0,7,2015,-1.0824113
39318,239030,493,3,763,1,0,0,0,2,2015,6320.9365
39319,367911,48,6,392,1,0,0,0,4,2013,3895.6848
39320,235525,468,1,576,1,0,0,0,7,2014,5137.481
39321,428258,1083,4,330,1,1,0,0,7,2013,4997.7393
39322,197737,843,6,1269,1,0,0,0,5,2014,16627.566
39323,82213,651,7,0,0,0,0,0,9,2013,-2.3474786
39324,57345,770,3,884,1,1,0,0,12,2014,9734.468
39325,339204,293,1,1043,1,1,0,0,4,2013,9872.968
39326,552726,121,3,525,1,1,0,1,8,2014,5115.4
